ID,raw_data,,,,,,,,,,,,,,,,,,osl_idx,magnitude,Flip,Rotate,Poster,RBC,FanPCA,SSR,RTC,mIoU,,IoU[0],IoU[1],IoU[2],IoU[3],baseline,residual
num-14_mag-30_osl-4 ,"num-14_mag-30_osl-4 Epoch 150 | train | mIoU 0.143 | accuracy 0.574 | loss 1.146 | lr 1.50e-05 | valid | mIoU 0.188 | accuracy 0.751 | loss 1.087 | time idk best model at epoch 4 with miou 0.18808 (Posterize(always_apply=False, p=1, num_bits=(0, 0)), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test | mIoU 0.177 | accuracy 0.584 | loss 1.317 IoUs: [0.58931865 0.00175922 0.10329423 0.01193923]",num-14_mag-30_osl-4 Epoch 150 , train , mIoU 0.143 , accuracy 0.574 , loss 1.146 , lr 1.50e-05 , valid , mIoU 0.188 , accuracy 0.751 , loss 1.087 ," time idk best model at epoch 4 with miou 0.18808 (Posterize(always_apply=False, p=1, num_bits=(0, 0)), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test ", mIoU 0.177 , accuracy 0.584 , loss 1.317 IoUs: [0.58931865 0.00175922 0.10329423 0.01193923],,,,4,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,17.66,0.58931865 0.00175922 0.10329423 0.01193923,0.58931865,0.00175922,0.10329423,0.01193923,65.2,-47.54
num-19_mag-14_osl-12 ,"num-19_mag-14_osl-12 Epoch 150 | train | mIoU 0.862 | accuracy 0.981 | loss 0.086 | lr 1.50e-05 | valid | mIoU 0.630 | accuracy 0.917 | loss 0.297 | time idk best model at epoch 145 with miou 0.65928 (FancyPCA(always_apply=False, p=1, alpha=0.4666666666666667), RandomToneCurve(always_apply=False, p=1, scale=0.4666666666666667)) test | mIoU 0.705 | accuracy 0.925 | loss 0.265 IoUs: [0.91692897 0.79705798 0.68245278 0.42159672]",num-19_mag-14_osl-12 Epoch 150 , train , mIoU 0.862 , accuracy 0.981 , loss 0.086 , lr 1.50e-05 , valid , mIoU 0.630 , accuracy 0.917 , loss 0.297 ," time idk best model at epoch 145 with miou 0.65928 (FancyPCA(always_apply=False, p=1, alpha=0.4666666666666667), RandomToneCurve(always_apply=False, p=1, scale=0.4666666666666667)) test ", mIoU 0.705 , accuracy 0.925 , loss 0.265 IoUs: [0.91692897 0.79705798 0.68245278 0.42159672],,,,12,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,70.45,0.91692897 0.79705798 0.68245278 0.42159672,0.91692897,0.79705798,0.68245278,0.42159672,64.5,5.95
num-3_mag-14_osl-5 ,"num-3_mag-14_osl-5 Epoch 150 | train | mIoU 0.894 | accuracy 0.972 | loss 0.108 | lr 1.50e-05 | valid | mIoU 0.749 | accuracy 0.952 | loss 0.162 | time idk best model at epoch 124 with miou 0.76577 (Flip(always_apply=False, p=1), FancyPCA(always_apply=False, p=1, alpha=0.4666666666666667)) test | mIoU 0.705 | accuracy 0.936 | loss 0.214 IoUs: [0.93139252 0.85267347 0.70225409 0.33190375]",num-3_mag-14_osl-5 Epoch 150 , train , mIoU 0.894 , accuracy 0.972 , loss 0.108 , lr 1.50e-05 , valid , mIoU 0.749 , accuracy 0.952 , loss 0.162 ," time idk best model at epoch 124 with miou 0.76577 (Flip(always_apply=False, p=1), FancyPCA(always_apply=False, p=1, alpha=0.4666666666666667)) test ", mIoU 0.705 , accuracy 0.936 , loss 0.214 IoUs: [0.93139252 0.85267347 0.70225409 0.33190375],,,,5,14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,70.46,0.93139252 0.85267347 0.70225409 0.33190375,0.93139252,0.85267347,0.70225409,0.33190375,77.3,-6.84
num-3_mag-6_osl-8 ,"num-3_mag-6_osl-8 Epoch 150 | train | mIoU 0.876 | accuracy 0.975 | loss 0.097 | lr 1.50e-05 | valid | mIoU 0.707 | accuracy 0.942 | loss 0.195 | time idk best model at epoch 87 with miou 0.72582 (Flip(always_apply=False, p=1), FancyPCA(always_apply=False, p=1, alpha=0.2)) test | mIoU 0.638 | accuracy 0.922 | loss 0.263 IoUs: [0.92214147 0.79874244 0.67152221 0.16111606]",num-3_mag-6_osl-8 Epoch 150 , train , mIoU 0.876 , accuracy 0.975 , loss 0.097 , lr 1.50e-05 , valid , mIoU 0.707 , accuracy 0.942 , loss 0.195 ," time idk best model at epoch 87 with miou 0.72582 (Flip(always_apply=False, p=1), FancyPCA(always_apply=False, p=1, alpha=0.2)) test ", mIoU 0.638 , accuracy 0.922 , loss 0.263 IoUs: [0.92214147 0.79874244 0.67152221 0.16111606],,,,8,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,63.84,0.92214147 0.79874244 0.67152221 0.16111606,0.92214147,0.79874244,0.67152221,0.16111606,63.5,0.34
num-17_mag-14_osl-12 ,"num-17_mag-14_osl-12 Epoch 150 | train | mIoU 0.784 | accuracy 0.968 | loss 0.117 | lr 1.50e-05 | valid | mIoU 0.642 | accuracy 0.918 | loss 0.282 | time idk best model at epoch 144 with miou 0.65881 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.4666666666666667, 0.4666666666666667), contrast_limit=(-0.4666666666666667, 0.4666666666666667), brightness_by_max=True), RandomToneCurve(always_apply=False, p=1, scale=0.4666666666666667)) test | mIoU 0.705 | accuracy 0.919 | loss 0.273 IoUs: [0.90832258 0.77201814 0.67078839 0.46984329]",num-17_mag-14_osl-12 Epoch 150 , train , mIoU 0.784 , accuracy 0.968 , loss 0.117 , lr 1.50e-05 , valid , mIoU 0.642 , accuracy 0.918 , loss 0.282 ," time idk best model at epoch 144 with miou 0.65881 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.4666666666666667, 0.4666666666666667), contrast_limit=(-0.4666666666666667, 0.4666666666666667), brightness_by_max=True), RandomToneCurve(always_apply=False, p=1, scale=0.4666666666666667)) test ", mIoU 0.705 , accuracy 0.919 , loss 0.273 IoUs: [0.90832258 0.77201814 0.67078839 0.46984329],,,,12,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,70.52,0.90832258 0.77201814 0.67078839 0.46984329,0.90832258,0.77201814,0.67078839,0.46984329,64.5,6.02
num-3_mag-6_osl-9 ,"num-3_mag-6_osl-9 Epoch 150 | train | mIoU 0.703 | accuracy 0.973 | loss 0.096 | lr 1.50e-05 | valid | mIoU 0.654 | accuracy 0.952 | loss 0.170 | time idk best model at epoch 146 with miou 0.65639 (Flip(always_apply=False, p=1), FancyPCA(always_apply=False, p=1, alpha=0.2)) test | mIoU 0.625 | accuracy 0.931 | loss 0.225 IoUs: [9.25682593e-01 8.39228103e-01 7.33414504e-01 6.72088178e-05]",num-3_mag-6_osl-9 Epoch 150 , train , mIoU 0.703 , accuracy 0.973 , loss 0.096 , lr 1.50e-05 , valid , mIoU 0.654 , accuracy 0.952 , loss 0.170 ," time idk best model at epoch 146 with miou 0.65639 (Flip(always_apply=False, p=1), FancyPCA(always_apply=False, p=1, alpha=0.2)) test ", mIoU 0.625 , accuracy 0.931 , loss 0.225 IoUs: [9.25682593e-01 8.39228103e-01 7.33414504e-01 6.72088178e-05],,,,9,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,62.46,9.25682593e-01 8.39228103e-01 7.33414504e-01 6.72088178e-05,9.26E-01,8.39E-01,7.33E-01,6.72E-05,63.2,-0.74
num-7_mag-30_osl-10 ,"num-7_mag-30_osl-10 Epoch 150 | train | mIoU 0.480 | accuracy 0.853 | loss 0.438 | lr 1.50e-05 | valid | mIoU 0.736 | accuracy 0.945 | loss 0.181 | time idk best model at epoch 150 with miou 0.73642 (Rotate(always_apply=False, p=1, limit=(-270, 270), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-1.0, 1.0), contrast_limit=(-1.0, 1.0), brightness_by_max=True)) test | mIoU 0.706 | accuracy 0.930 | loss 0.237 IoUs: [0.91947976 0.84707923 0.64238181 0.41420017]",num-7_mag-30_osl-10 Epoch 150 , train , mIoU 0.480 , accuracy 0.853 , loss 0.438 , lr 1.50e-05 , valid , mIoU 0.736 , accuracy 0.945 , loss 0.181 ," time idk best model at epoch 150 with miou 0.73642 (Rotate(always_apply=False, p=1, limit=(-270, 270), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-1.0, 1.0), contrast_limit=(-1.0, 1.0), brightness_by_max=True)) test ", mIoU 0.706 , accuracy 0.930 , loss 0.237 IoUs: [0.91947976 0.84707923 0.64238181 0.41420017],,,,10,30,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,70.58,0.91947976 0.84707923 0.64238181 0.41420017,0.91947976,0.84707923,0.64238181,0.41420017,76.1,-5.52
num-18_mag-14_osl-13 ,"num-18_mag-14_osl-13 Epoch 150 | train | mIoU 0.768 | accuracy 0.943 | loss 0.170 | lr 1.50e-05 | valid | mIoU 0.633 | accuracy 0.891 | loss 0.426 | time idk best model at epoch 40 with miou 0.71985 (FancyPCA(always_apply=False, p=1, alpha=0.4666666666666667), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-0.4666666666666667, 0.4666666666666667), shift_limit_y=(-0.4666666666666667, 0.4666666666666667), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-84, 84), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test | mIoU 0.706 | accuracy 0.918 | loss 0.312 IoUs: [0.9136234 0.83323845 0.58303359 0.4932621 ]",num-18_mag-14_osl-13 Epoch 150 , train , mIoU 0.768 , accuracy 0.943 , loss 0.170 , lr 1.50e-05 , valid , mIoU 0.633 , accuracy 0.891 , loss 0.426 ," time idk best model at epoch 40 with miou 0.71985 (FancyPCA(always_apply=False, p=1, alpha=0.4666666666666667), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-0.4666666666666667, 0.4666666666666667), shift_limit_y=(-0.4666666666666667, 0.4666666666666667), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-84, 84), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test ", mIoU 0.706 , accuracy 0.918 , loss 0.312 IoUs: [0.9136234 0.83323845 0.58303359 0.4932621 ],,,,13,14,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,70.58,0.9136234 0.83323845 0.58303359 0.4932621 ,0.9136234,0.83323845,0.58303359,0.4932621,73.8,-3.22
num-20_mag-30_osl-6 ,"num-20_mag-30_osl-6 Epoch 150 | train | mIoU 0.749 | accuracy 0.957 | loss 0.138 | lr 1.50e-05 | valid | mIoU 0.760 | accuracy 0.958 | loss 0.135 | time idk best model at epoch 137 with miou 0.77730 (ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-1.0, 1.0), shift_limit_y=(-1.0, 1.0), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-180, 180), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box'), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test | mIoU 0.706 | accuracy 0.935 | loss 0.228 IoUs: [0.92820605 0.83670725 0.72694869 0.33380286]",num-20_mag-30_osl-6 Epoch 150 , train , mIoU 0.749 , accuracy 0.957 , loss 0.138 , lr 1.50e-05 , valid , mIoU 0.760 , accuracy 0.958 , loss 0.135 ," time idk best model at epoch 137 with miou 0.77730 (ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-1.0, 1.0), shift_limit_y=(-1.0, 1.0), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-180, 180), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box'), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test ", mIoU 0.706 , accuracy 0.935 , loss 0.228 IoUs: [0.92820605 0.83670725 0.72694869 0.33380286],,,,6,30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,70.64,0.92820605 0.83670725 0.72694869 0.33380286,0.92820605,0.83670725,0.72694869,0.33380286,72.6,-1.96
num-4_mag-6_osl-0 ,"num-4_mag-6_osl-0 Epoch 150 | train | mIoU 0.682 | accuracy 0.972 | loss 0.103 | lr 1.50e-05 | valid | mIoU 0.655 | accuracy 0.953 | loss 0.164 | time idk best model at epoch 77 with miou 0.65852 (Flip(always_apply=False, p=1), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-0.2, 0.2), shift_limit_y=(-0.2, 0.2), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-36, 36), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test | mIoU 0.625 | accuracy 0.934 | loss 0.232 IoUs: [0.93267352 0.86466711 0.70104729 0. ]",num-4_mag-6_osl-0 Epoch 150 , train , mIoU 0.682 , accuracy 0.972 , loss 0.103 , lr 1.50e-05 , valid , mIoU 0.655 , accuracy 0.953 , loss 0.164 ," time idk best model at epoch 77 with miou 0.65852 (Flip(always_apply=False, p=1), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-0.2, 0.2), shift_limit_y=(-0.2, 0.2), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-36, 36), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test ", mIoU 0.625 , accuracy 0.934 , loss 0.232 IoUs: [0.93267352 0.86466711 0.70104729 0. ],,,,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,62.46,0.93267352 0.86466711 0.70104729 0. ,0.93267352,0.86466711,0.70104729,0,63,-0.54
num-8_mag-22_osl-15 ,"num-8_mag-22_osl-15 Epoch 150 | train | mIoU 0.752 | accuracy 0.971 | loss 0.103 | lr 1.50e-05 | valid | mIoU 0.629 | accuracy 0.905 | loss 0.393 | time idk best model at epoch 139 with miou 0.66078 (Rotate(always_apply=False, p=1, limit=(-198, 198), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), FancyPCA(always_apply=False, p=1, alpha=0.7333333333333333)) test | mIoU 0.707 | accuracy 0.939 | loss 0.213 IoUs: [0.92660183 0.84962885 0.77834403 0.271675 ]",num-8_mag-22_osl-15 Epoch 150 , train , mIoU 0.752 , accuracy 0.971 , loss 0.103 , lr 1.50e-05 , valid , mIoU 0.629 , accuracy 0.905 , loss 0.393 ," time idk best model at epoch 139 with miou 0.66078 (Rotate(always_apply=False, p=1, limit=(-198, 198), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), FancyPCA(always_apply=False, p=1, alpha=0.7333333333333333)) test ", mIoU 0.707 , accuracy 0.939 , loss 0.213 IoUs: [0.92660183 0.84962885 0.77834403 0.271675 ],,,,15,22,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,70.66,0.92660183 0.84962885 0.77834403 0.271675 ,0.92660183,0.84962885,0.77834403,0.271675,63.9,6.76
num-20_mag-14_osl-13 ,"num-20_mag-14_osl-13 Epoch 150 | train | mIoU 0.742 | accuracy 0.924 | loss 0.241 | lr 1.50e-05 | valid | mIoU 0.687 | accuracy 0.932 | loss 0.225 | time idk best model at epoch 76 with miou 0.72890 (ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-0.4666666666666667, 0.4666666666666667), shift_limit_y=(-0.4666666666666667, 0.4666666666666667), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-84, 84), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box'), RandomToneCurve(always_apply=False, p=1, scale=0.4666666666666667)) test | mIoU 0.707 | accuracy 0.934 | loss 0.235 IoUs: [0.93414297 0.83966786 0.64955868 0.40552592]",num-20_mag-14_osl-13 Epoch 150 , train , mIoU 0.742 , accuracy 0.924 , loss 0.241 , lr 1.50e-05 , valid , mIoU 0.687 , accuracy 0.932 , loss 0.225 ," time idk best model at epoch 76 with miou 0.72890 (ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-0.4666666666666667, 0.4666666666666667), shift_limit_y=(-0.4666666666666667, 0.4666666666666667), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-84, 84), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box'), RandomToneCurve(always_apply=False, p=1, scale=0.4666666666666667)) test ", mIoU 0.707 , accuracy 0.934 , loss 0.235 IoUs: [0.93414297 0.83966786 0.64955868 0.40552592],,,,13,14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,70.72,0.93414297 0.83966786 0.64955868 0.40552592,0.93414297,0.83966786,0.64955868,0.40552592,73.8,-3.08
num-10_mag-22_osl-14 ,"num-10_mag-22_osl-14 Epoch 150 | train | mIoU 0.773 | accuracy 0.954 | loss 0.157 | lr 1.50e-05 | valid | mIoU 0.661 | accuracy 0.921 | loss 0.282 | time idk best model at epoch 99 with miou 0.73283 (Rotate(always_apply=False, p=1, limit=(-198, 198), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), RandomToneCurve(always_apply=False, p=1, scale=0.7333333333333333)) test | mIoU 0.707 | accuracy 0.936 | loss 0.210 IoUs: [0.92633408 0.84835183 0.71149169 0.34317264]",num-10_mag-22_osl-14 Epoch 150 , train , mIoU 0.773 , accuracy 0.954 , loss 0.157 , lr 1.50e-05 , valid , mIoU 0.661 , accuracy 0.921 , loss 0.282 ," time idk best model at epoch 99 with miou 0.73283 (Rotate(always_apply=False, p=1, limit=(-198, 198), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), RandomToneCurve(always_apply=False, p=1, scale=0.7333333333333333)) test ", mIoU 0.707 , accuracy 0.936 , loss 0.210 IoUs: [0.92633408 0.84835183 0.71149169 0.34317264],,,,14,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,70.73,0.92633408 0.84835183 0.71149169 0.34317264,0.92633408,0.84835183,0.71149169,0.34317264,70.9,-0.17
num-20_mag-22_osl-13 ,"num-20_mag-22_osl-13 Epoch 150 | train | mIoU 0.720 | accuracy 0.917 | loss 0.257 | lr 1.50e-05 | valid | mIoU 0.721 | accuracy 0.942 | loss 0.199 | time idk best model at epoch 133 with miou 0.73761 (ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-0.7333333333333333, 0.7333333333333333), shift_limit_y=(-0.7333333333333333, 0.7333333333333333), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-132, 132), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box'), RandomToneCurve(always_apply=False, p=1, scale=0.7333333333333333)) test | mIoU 0.707 | accuracy 0.927 | loss 0.236 IoUs: [0.92617831 0.82188295 0.63141026 0.45037867]",num-20_mag-22_osl-13 Epoch 150 , train , mIoU 0.720 , accuracy 0.917 , loss 0.257 , lr 1.50e-05 , valid , mIoU 0.721 , accuracy 0.942 , loss 0.199 ," time idk best model at epoch 133 with miou 0.73761 (ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-0.7333333333333333, 0.7333333333333333), shift_limit_y=(-0.7333333333333333, 0.7333333333333333), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-132, 132), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box'), RandomToneCurve(always_apply=False, p=1, scale=0.7333333333333333)) test ", mIoU 0.707 , accuracy 0.927 , loss 0.236 IoUs: [0.92617831 0.82188295 0.63141026 0.45037867],,,,13,22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,70.75,0.92617831 0.82188295 0.63141026 0.45037867,0.92617831,0.82188295,0.63141026,0.45037867,73.8,-3.05
num-2_mag-14_osl-6 ,"num-2_mag-14_osl-6 Epoch 150 | train | mIoU 0.840 | accuracy 0.971 | loss 0.101 | lr 1.50e-05 | valid | mIoU 0.762 | accuracy 0.958 | loss 0.134 | time idk best model at epoch 145 with miou 0.77153 (Flip(always_apply=False, p=1), RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.4666666666666667, 0.4666666666666667), contrast_limit=(-0.4666666666666667, 0.4666666666666667), brightness_by_max=True)) test | mIoU 0.708 | accuracy 0.936 | loss 0.204 IoUs: [0.92744716 0.86576051 0.72762291 0.30928697]",num-2_mag-14_osl-6 Epoch 150 , train , mIoU 0.840 , accuracy 0.971 , loss 0.101 , lr 1.50e-05 , valid , mIoU 0.762 , accuracy 0.958 , loss 0.134 ," time idk best model at epoch 145 with miou 0.77153 (Flip(always_apply=False, p=1), RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.4666666666666667, 0.4666666666666667), contrast_limit=(-0.4666666666666667, 0.4666666666666667), brightness_by_max=True)) test ", mIoU 0.708 , accuracy 0.936 , loss 0.204 IoUs: [0.92744716 0.86576051 0.72762291 0.30928697],,,,6,14,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,70.75,0.92744716 0.86576051 0.72762291 0.30928697,0.92744716,0.86576051,0.72762291,0.30928697,72.6,-1.85
num-4_mag-6_osl-1 ,"num-4_mag-6_osl-1 Epoch 150 | train | mIoU 0.828 | accuracy 0.949 | loss 0.160 | lr 1.50e-05 | valid | mIoU 0.762 | accuracy 0.956 | loss 0.137 | time idk best model at epoch 143 with miou 0.76452 (Flip(always_apply=False, p=1), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-0.2, 0.2), shift_limit_y=(-0.2, 0.2), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-36, 36), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test | mIoU 0.749 | accuracy 0.938 | loss 0.195 IoUs: [0.92536818 0.85850589 0.73543521 0.4772867 ]",num-4_mag-6_osl-1 Epoch 150 , train , mIoU 0.828 , accuracy 0.949 , loss 0.160 , lr 1.50e-05 , valid , mIoU 0.762 , accuracy 0.956 , loss 0.137 ," time idk best model at epoch 143 with miou 0.76452 (Flip(always_apply=False, p=1), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-0.2, 0.2), shift_limit_y=(-0.2, 0.2), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-36, 36), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test ", mIoU 0.749 , accuracy 0.938 , loss 0.195 IoUs: [0.92536818 0.85850589 0.73543521 0.4772867 ],,,,1,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,74.91,0.92536818 0.85850589 0.73543521 0.4772867 ,0.92536818,0.85850589,0.73543521,0.4772867,75.1,-0.19
num-10_mag-22_osl-11 ,"num-10_mag-22_osl-11 Epoch 150 | train | mIoU 0.826 | accuracy 0.970 | loss 0.114 | lr 1.50e-05 | valid | mIoU 0.678 | accuracy 0.931 | loss 0.226 | time idk best model at epoch 150 with miou 0.67818 (Rotate(always_apply=False, p=1, limit=(-198, 198), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), RandomToneCurve(always_apply=False, p=1, scale=0.7333333333333333)) test | mIoU 0.708 | accuracy 0.940 | loss 0.192 IoUs: [0.93237545 0.88890493 0.72910798 0.2802636 ]",num-10_mag-22_osl-11 Epoch 150 , train , mIoU 0.826 , accuracy 0.970 , loss 0.114 , lr 1.50e-05 , valid , mIoU 0.678 , accuracy 0.931 , loss 0.226 ," time idk best model at epoch 150 with miou 0.67818 (Rotate(always_apply=False, p=1, limit=(-198, 198), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), RandomToneCurve(always_apply=False, p=1, scale=0.7333333333333333)) test ", mIoU 0.708 , accuracy 0.940 , loss 0.192 IoUs: [0.93237545 0.88890493 0.72910798 0.2802636 ],,,,11,22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,70.77,0.93237545 0.88890493 0.72910798 0.2802636 ,0.93237545,0.88890493,0.72910798,0.2802636,69.5,1.27
num-3_mag-30_osl-15 ,"num-3_mag-30_osl-15 Epoch 150 | train | mIoU 0.835 | accuracy 0.980 | loss 0.097 | lr 1.50e-05 | valid | mIoU 0.592 | accuracy 0.909 | loss 0.330 | time idk best model at epoch 119 with miou 0.66215 (Flip(always_apply=False, p=1), FancyPCA(always_apply=False, p=1, alpha=1.0)) test | mIoU 0.708 | accuracy 0.944 | loss 0.183 IoUs: [0.93510781 0.9086917 0.73465291 0.25269715]",num-3_mag-30_osl-15 Epoch 150 , train , mIoU 0.835 , accuracy 0.980 , loss 0.097 , lr 1.50e-05 , valid , mIoU 0.592 , accuracy 0.909 , loss 0.330 ," time idk best model at epoch 119 with miou 0.66215 (Flip(always_apply=False, p=1), FancyPCA(always_apply=False, p=1, alpha=1.0)) test ", mIoU 0.708 , accuracy 0.944 , loss 0.183 IoUs: [0.93510781 0.9086917 0.73465291 0.25269715],,,,15,30,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,70.78,0.93510781 0.9086917 0.73465291 0.25269715,0.93510781,0.9086917,0.73465291,0.25269715,63.9,6.88
num-20_mag-30_osl-13 ,"num-20_mag-30_osl-13 Epoch 150 | train | mIoU 0.725 | accuracy 0.910 | loss 0.261 | lr 1.50e-05 | valid | mIoU 0.719 | accuracy 0.937 | loss 0.220 | time idk best model at epoch 84 with miou 0.75427 (ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-1.0, 1.0), shift_limit_y=(-1.0, 1.0), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-180, 180), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box'), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test | mIoU 0.708 | accuracy 0.926 | loss 0.254 IoUs: [0.92295656 0.82193377 0.64520195 0.44236872]",num-20_mag-30_osl-13 Epoch 150 , train , mIoU 0.725 , accuracy 0.910 , loss 0.261 , lr 1.50e-05 , valid , mIoU 0.719 , accuracy 0.937 , loss 0.220 ," time idk best model at epoch 84 with miou 0.75427 (ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-1.0, 1.0), shift_limit_y=(-1.0, 1.0), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-180, 180), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box'), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test ", mIoU 0.708 , accuracy 0.926 , loss 0.254 IoUs: [0.92295656 0.82193377 0.64520195 0.44236872],,,,13,30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,70.81,0.92295656 0.82193377 0.64520195 0.44236872,0.92295656,0.82193377,0.64520195,0.44236872,73.8,-2.99
